user_id,item_id,rating
576916,1035840,
1483269,1098461,
547996,1033707,
492082,1026767,
18199,1002934,
1820306,1000163,
1383273,1029107,
1195969,1023876,
115803,1029833,
1702767,1021649,
1671856,1053438,
190818,1011710,
746733,1022808,
678819,1000477,
1301043,1017819,
1755326,1001661,
149317,1006343,
1938215,1013293,
452800,1015750,
1330291,1018138,
1006528,1031518,
1777826,1098503,
1509449,1019903,
1678600,1003213,
722880,1003846,
1453537,1074651,
1569952,1054967,
61895,1024604,
736890,1045021,
81197,1097991,
1308999,1007420,
413298,1028073,
1229828,1001862,
626984,1006316,
283732,1006599,
777873,1012948,
1637889,1097471,
1379999,1012012,
163396,1009400,
1822663,1008139,
272597,1098639,
580407,1028695,
139094,1011512,
1460012,1044604,
1326796,1027046,
1715039,1045303,
603052,1018139,
767917,1097588,
76448,1030710,
1778093,1011528,
1227672,1027626,
1758067,1048338,
237377,1016861,
1175826,1025331,
1541312,1020983,
1714145,1006612,
365823,1098805,
1834123,1014547,
1844965,1099019,
992500,1010710,
1885270,1012815,
235712,1008874,
1781646,1098725,
1761184,1017474,
126527,1037698,
1754060,1022543,
553160,1025104,
1093220,1028255,
247911,1038192,
1696176,1013111,
525723,1026145,
670284,1035709,
752281,1070831,
1703848,1021142,
1804407,1014521,
1094450,1003485,
211874,1024846,
947423,1004524,
1295578,1012174,
277868,1003508,
633455,1029910,
280337,1017511,
1042863,1053349,
762870,1018349,
1710582,1097450,
648840,1010443,
970035,1010694,
264407,1018937,
1630021,1015303,
362379,1018937,
425550,1027931,
1528464,1021869,
1010107,1098787,
1135727,1000905,
112944,1019474,
91029,1035666,
594007,1098750,
277868,1019875,
1430591,1028639,
377109,1001138,
985125,1019407,
818928,1048213,
211377,1025280,
1371581,1009167,
42488,1024992,
824310,1004247,
1598137,1000412,
1183051,1023229,
1791377,1016885,
1481517,1013104,
1838964,1098851,
1585723,1018537,
790104,1024844,
796732,1009323,
1685892,1043814,
651660,1023274,
993772,1038101,
1227430,1006075,
1271331,1023239,
786765,1037731,
1688892,1023006,
359241,1003063,
611850,1037379,
1061449,1012629,
1930031,1043238,
1744290,1022161,
521827,1029599,
316363,1098452,
1671113,1030760,
1531633,1013691,
458556,1003522,
74407,1019369,
425105,1004378,
582141,1035583,
585035,1008384,
1742243,1098559,
82605,1057493,
845052,1007610,
1172240,1020728,
769087,1023119,
1167107,1005598,
994538,1034066,
611850,1002389,
950368,1098310,
518455,1029058,
1358622,1030760,
1482782,1026166,
1241879,1011512,
79648,1083194,
138147,1025396,
1537107,1043051,
1213054,1000163,
1743905,1009168,
1736724,1097981,
707912,1036746,
16685,1014381,
872414,1033697,
1101262,1010647,
1305548,1097943,
1460012,1056243,
1495303,1005605,
244570,1053935,
145209,1011949,
887875,1016358,
1798742,1031861,
85256,1031338,
438306,1026145,
624369,1053305,
1604693,1005595,
438306,1043556,
639037,1098648,
1456930,1023006,
1404831,1017716,
865231,1009352,
1801465,1010296,
595120,1000529,
419377,1056033,
430585,1011139,
770636,1015430,
134044,1005016,
1505942,1034943,
481541,1097588,
594007,1027847,
693066,1025475,
1176246,1002766,
1899311,1018803,
748898,1009001,
1823355,1013384,
1348388,1001612,
1468224,1013022,
1089844,1012040,
1798028,1098425,
591899,1024111,
923837,1018143,
948577,1098312,
589339,1048473,
418193,1033256,
908502,1011806,
1814723,1012884,
926872,1097579,
1585158,1079523,
550286,1010203,
352548,1009771,
311788,1026083,
510586,1012629,
449781,1024346,
427633,1006959,
594007,1006084,
965756,1007250,
83634,1013691,
469591,1023278,
1028463,1039675,
1366556,1000292,
515066,1017511,
788764,1046331,
1123002,1027219,
242905,1055282,
647642,1030811,
2500,1098312,
40749,1015911,
1416976,1005409,
1864224,1011790,
633455,1027086,
906098,1098139,
779853,1097218,
1114189,1003408,
1169162,1006175,
1046467,1022359,
25559,1031518,
818102,1097408,
1325500,1000292,
1767054,1003291,
524936,1070773,
203994,1036563,
1741479,1021676,
70427,1027718,
1396745,1009478,
425550,1001647,
1336855,1019894,
352548,1019665,
1842609,1032135,
1457994,1019067,
425762,1028106,
991859,1029314,
473920,1013012,
523188,1022389,
925578,1012903,
1309920,1007753,
226043,1021377,
2663,1097205,
925331,1004568,
905078,1097494,
1736724,1025005,
77372,1029737,
94596,1007340,
1666347,1016251,
550286,1027263,
101071,1001527,
1873063,1002243,
624369,1098830,
1370350,1070226,
621918,1004078,
419904,1017306,
286348,1026414,
1537450,1028202,
1212601,1027861,
866704,1004976,
229043,1030389,
1777671,1033697,
148310,1008461,
1882713,1032683,
786461,1008461,
1343084,1078363,
590414,1018798,
601046,1037847,
757368,1044605,
544962,1015385,
96520,1053653,
1150587,1026145,
1319952,1013092,
749742,1027250,
894020,1000276,
637869,1097428,
1165273,1031240,
1338589,1029929,
1365745,1034801,
1110331,1056243,
795073,1011623,
1113221,1056243,
1722332,1005319,
1213054,1029091,
1465888,1003408,
2519,1097987,
699019,1026566,
1569249,1022971,
199673,1000342,
835416,1016229,
1505084,1063757,
912004,1016051,
1803464,1013915,
585873,1098461,
1788864,1029314,
1459106,1028073,
280172,1032261,
1001885,1017819,
1421104,1010710,
280750,1001682,
1222678,1032453,
1007473,1000335,
279382,1034086,
92678,1017855,
1213534,1026122,
1938379,1024038,
1179593,1013339,
280172,1009975,
1065747,1029599,
1807041,1026782,
1594179,1007104,
229043,1008139,
714911,1029761,
83761,1003349,
1691876,1002365,
1185567,1031519,
1783262,1056243,
1495303,1027333,
1821760,1098795,
1534640,1045283,
1370220,1098192,
577249,1001700,
82331,1004954,
121073,1003485,
626984,1035921,
469204,1021617,
390006,1005591,
1164004,1015910,
1226229,1023848,
1755326,1019009,
111360,1098460,
182207,1003454,
1872725,1023637,
1614055,1006877,
1422454,1029599,
1765704,1023904,
286917,1020115,
1703091,1028639,
1781077,1003216,
756666,1031519,
777724,1009181,
1034444,1019857,
1286613,1028153,
736177,1030756,
1009575,1024670,
1269031,1023904,
871084,1012809,
666509,1098161,
1139125,1023631,
349166,1026455,
1699569,1083997,
56394,1025268,
875187,1017658,
1483166,1059418,
1328186,1024652,
1652281,1011734,
1236069,1015424,
958500,1004877,
301734,1019305,
1725613,1013596,
1826394,1099325,
1270239,1009692,
1732526,1003574,
1090514,1013176,
577249,1012786,
433295,1098384,
812445,1036874,
372830,1034943,
1066384,1003213,
53635,1027798,
1569952,1097512,
736309,1028531,
1546242,1031519,
687600,1005655,
484692,1013049,
469591,1053438,
702518,1014653,
5602,1012376,
290295,1009954,
848433,1020036,
1907266,1025735,
1685892,1006854,
769309,1024006,
537509,1098051,
1596269,1021958,
797734,1015576,
1150141,1010327,
784415,1027381,
31961,1009757,
1922909,1017880,
1657227,1015805,
1522106,1041735,
1521351,1034943,
981688,1043388,
126527,1016051,
107323,1015468,
450022,1016599,
793400,1098182,
567427,1029443,
1083221,1050745,
1632710,1010542,
171246,1098460,
344072,1035892,
366085,1004378,
1703848,1007779,
145209,1006511,
1396745,1098681,
1714933,1009321,
438778,1008048,
481541,1029761,
211078,1015161,
286558,1018861,
890430,1006953,
703270,1097201,
1184102,1097550,
856337,1082975,
207567,1043362,
151896,1035921,
1138448,1017306,
1232291,1033537,
491242,1049159,
450022,1035933,
1584026,1021958,
204616,1033451,
1767054,1006338,
845737,1006020,
1505376,1005598,
924993,1042295,
1892105,1099189,
268972,1015493,
595168,1003242,
1421104,1021840,
1308123,1009496,
351440,1021815,
1179593,1098648,
1019139,1050331,
1697054,1026122,
113245,1012395,
730841,1008289,
418361,1006571,
1509449,1025173,
1735462,1017358,
769087,1014917,
1572247,1011871,
1185789,1099605,
875187,1098669,
131708,1007877,
141579,1001123,
240424,1098851,
730987,1007434,
945419,1025437,
216655,1098852,
974007,1025382,
1764293,1008702,
1514043,1002217,
1420626,1018138,
1742779,1038931,
1236627,1001431,
154068,1044862,
1670487,1062691,
1787275,1016358,
1868897,1012764,
631312,1024844,
983641,1001700,
646858,1029107,
767917,1025501,
1424568,1035926,
1456037,1046764,
1594198,1011860,
1896251,1017927,
211874,1009768,
1948075,1022808,
561775,1021466,
577908,1024130,
1788212,1024414,
5602,1053919,
1212601,1026945,
1027184,1013339,
1847048,1011411,
1169033,1063757,
174175,1044134,
1807041,1097991,
646858,1002476,
185078,1005017,
329524,1044487,
1497870,1019802,
1448010,1008624,
1059452,1015387,
1418331,1005545,
817987,1006373,
1846414,1022929,
1288519,1001296,
482107,1099032,
383894,1098042,
348430,1022740,
672035,1013554,
1567383,1000362,
115599,1045024,
567427,1002766,
1274833,1010299,
1478829,1007203,
1071091,1079523,
1600202,1023445,
429064,1005209,
67988,1009190,
708360,1001925,
636734,1007114,
1001650,1013151,
1838964,1026620,
1294378,1014381,
1797485,1027743,
1886492,1014120,
20253,1012903,
925331,1008758,
478660,1019303,
638042,1038192,
12213,1028153,
148254,1028748,
1868897,1031573,
1178398,1003454,
978047,1041678,
12213,1011795,
1696176,1026049,
1164004,1006959,
1496093,1006028,
1472976,1019620,
25559,1018705,
159508,1098851,
127542,1014312,
1327870,1012152,
890430,1028521,
285165,1003106,
1515900,1025501,
834746,1006760,
261361,1098345,
1239727,1006028,
1051369,1097586,
1286613,1012424,
974007,1027746,
1629581,1006296,
1788150,1013779,
1042686,1005580,
1748565,1028073,
195096,1021869,
272001,1098798,
453691,1098960,
1150587,1098208,
1020419,1027883,
267290,1007939,
946532,1097521,
1738959,1004995,
1846414,1044066,
247961,1011848,
1822989,1026251,
1388866,1097490,
373421,1038192,
1788150,1030410,
706685,1023814,
1308123,1058000,
1388866,1000454,
1003126,1018699,
318662,1027385,
94612,1030059,
1393595,1034862,
1933785,1044978,
611323,1000094,
542615,1005938,
83180,1067553,
523372,1052234,
673553,1000753,
711265,1045756,
1370350,1009850,
92678,1029305,
835018,1098650,
179169,1097591,
77166,1008667,
1896048,1004963,
704236,1099511,
1465888,1032861,
299800,1020923,
82558,1052944,
223483,1006953,
41553,1053507,
1328289,1045587,
719288,1013104,
854448,1008745,
218507,1028485,
1325515,1036740,
95377,1017568,
148254,1098030,
865231,1019663,
1562641,1008628,
1860486,1012623,
1663488,1016051,
1660190,1033416,
52066,1025522,
1593868,1026268,
148947,1037847,
1361035,1098953,
302925,1026872,
315905,1012786,
790340,1029023,
1172464,1098406,
1813814,1024111,
18199,1031368,
1185789,1007331,
1635707,1003158,
1801465,1067501,
1270239,1042197,
1391066,1029239,
349166,1039259,
845052,1029599,
40179,1042768,
395118,1097629,
1514485,1011104,
1870112,1098798,
594191,1028695,
1042863,1028852,
1118517,1006748,
779661,1004976,
1182537,1030937,
695565,1021411,
716379,1026782,
264244,1002476,
611323,1014521,
530137,1098481,
1677007,1047703,
672178,1014635,
99795,1002351,
1226229,1007000,
741774,1053197,
1437914,1010400,
10226,1019875,
1903834,1000905,
1456037,1001783,
1657227,1050340,
525723,1031021,
25559,1098111,
1848139,1054175,
1366186,1009496,
266853,1045340,
1642612,1014753,
447207,1017959,
1834963,1001373,
1690982,1024038,
1420963,1052981,
1547307,1024844,
1890997,1049360,
524700,1010897,
914884,1017874,
1596269,1097508,
1911520,1064441,
500702,1005410,
344658,1023978,
326399,1017377,
444774,1099002,
87648,1021924,
880816,1012948,
168123,1018486,
1500964,1013736,
1137624,1018252,
1429746,1067553,
1555491,1015221,
996062,1033236,
237377,1032042,
633455,1098590,
977693,1026882,
860665,1019134,
1783341,1044164,
579040,1030713,
749963,1054628,
1504451,1011790,
1372371,1004258,
1743905,1034831,
104214,1018938,
1761463,1098329,
366958,1006055,
628533,1025269,
357294,1053920,
572523,1026872,
845052,1033290,
425762,1005491,
1316232,1003926,
1094805,1042768,
1755898,1008492,
115599,1045283,
570058,1017823,
749095,1031494,
1137624,1002280,
843650,1021213,
1254281,1018962,
703270,1026690,
854448,1013542,
440462,1007331,
9877,1008199,
1294945,1031562,
764856,1099189,
668941,1017127,
753095,1053723,
666355,1016642,
1405934,1026684,
1172600,1025298,
218507,1097552,
568126,1007939,
1907266,1045525,
112933,1011512,
586708,1001783,
40111,1005880,
1884930,1083194,
272523,1005637,
1786034,1009711,
698939,1017874,
1863851,1021824,
252677,1022428,
676017,1006959,
496131,1021892,
1703705,1020650,
136787,1013438,
299800,1015689,
1593868,1026620,
357459,1002955,
756666,1006055,
1136855,1026012,
189533,1010474,
418361,1034276,
1343084,1024526,
568241,1097943,
92678,1063326,
377683,1098172,
1710366,1018130,
1137032,1075452,
377683,1098472,
611323,1008569,
64756,1019857,
1126017,1025892,
204750,1021992,
345076,1033722,
925942,1003697,
302101,1021213,
1537457,1024057,
1541312,1033236,
521827,1014995,
1171703,1002684,
1518142,1030756,
991859,1009880,
131708,1022929,
1715039,1016852,
1395316,1014358,
286348,1018599,
631312,1006149,
1421748,1033941,
148254,1006854,
812323,1011806,
1111791,1012920,
361549,1028253,
392149,1022226,
61895,1003956,
96372,1012396,
1301781,1000477,
782546,1034214,
1661592,1019857,
1091393,1098668,
352477,1015750,
107323,1040711,
689628,1081608,
15105,1042932,
1452238,1019697,
1013534,1015735,
1805634,1006816,
320060,1056243,
1307059,1000297,
1600202,1059418,
1182635,1014343,
1548690,1023882,
1354747,1008301,
286079,1027381,
171101,1018417,
395506,1097981,
779354,1098798,
994538,1017742,
1287332,1044604,
1547307,1024414,
1253404,1015706,
1430600,1030847,
1341035,1036122,
1903834,1041052,
1783262,1004345,
122480,1025776,
78046,1003960,
1803464,1008656,
1873438,1098659,
1392147,1025173,
236736,1025437,
1766810,1027553,
810315,1005331,
1861667,1026012,
372830,1031562,
1372572,1021263,
1328094,1024710,
415130,1000026,
1244211,1011104,
1196732,1022382,
216655,1021466,
90958,1008970,
790340,1033416,
1396745,1007374,
71447,1044871,
1094871,1013012,
915367,1050340,
1548690,1024882,
1676764,1053533,
875321,1029305,
760293,1017165,
382757,1014256,
639865,1098168,
1905151,1002289,
1333900,1011806,
1090516,1009361,
1172075,1026704,
77372,1030962,
83180,1023456,
1085349,1045487,
639037,1098743,
528175,1048942,
1803464,1024846,
688929,1030145,
1505890,1017031,
1393595,1098682,
1009095,1037847,
132495,1020650,
422706,1035473,
1899311,1098952,
945819,1098478,
1328094,1024602,
28388,1037937,
914884,1025787,
186636,1012011,
595168,1009453,
784411,1027132,
1595724,1098195,
1414884,1053919,
118983,1004485,
875321,1031018,
577507,1098806,
818594,1099342,
1622863,1018262,
1290465,1038510,
818736,1007860,
834746,1007538,
580212,1033857,
681704,1027741,
909854,1039877,
19233,1009808,
1297578,1012297,
1486800,1002542,
380815,1006242,
148947,1024030,
1108922,1003187,
586211,1008048,
1373401,1013568,
739432,1063842,
350473,1010469,
174036,1047827,
281412,1005209,
1217076,1032160,
761804,1013714,
848433,1004157,
1870112,1011148,
1562647,1009831,
337291,1027086,
825578,1012271,
1742779,1019753,
1012066,1004994,
1505890,1016644,
89355,1061857,
154068,1097903,
1298228,1008037,
544737,1014674,
556448,1006046,
1294378,1000247,
511051,1032444,
472125,1048152,
66588,1009168,
1349560,1005938,
1627197,1028056,
1150979,1070728,
1325500,1006959,
395852,1013016,
220332,1020640,
776428,1022428,
415174,1018803,
892955,1057308,
1328094,1047426,
1863851,1029275,
779661,1052094,
558817,1033300,
1076554,1008873,
860665,1024820,
1256784,1026684,
614572,1038645,
1213054,1027152,
377172,1046331,
1434868,1015386,
846182,1021623,
1479292,1003574,
1368951,1001783,
1165273,1097580,
820056,1011148,
524936,1040684,
1255095,1029910,
1256065,1023278,
390124,1012884,
1156319,1002989,
637348,1018938,
199637,1098640,
1248788,1017874,
365194,1062622,
735673,1008793,
1610703,1000247,
317740,1027179,
1743029,1003187,
784411,1004335,
469204,1098208,
517669,1025831,
83761,1031703,
1389466,1023274,
669100,1016580,
212567,1098563,
87648,1010400,
553160,1025681,
116411,1026288,
1690176,1098851,
553562,1049360,
644105,1003956,
971941,1021265,
1343084,1077556,
140500,1013649,
1838228,1030713,
518455,1047261,
1330248,1098311,
1773163,1015572,
286558,1017717,
1908441,1029675,
1172504,1013543,
651660,1018869,
1300278,1009808,
714911,1015387,
1310099,1030037,
1028230,1000143,
1735695,1013151,
1491497,1010400,
40111,1001782,
553160,1022808,
776386,1004305,
547996,1062238,
605950,1030893,
1304399,1015250,
1036734,1000286,
1005226,1053197,
230605,1024670,
1626756,1036449,
275459,1021676,
1630960,1045487,
1355269,1044871,
1458827,1010174,
1190347,1017823,
886544,1004963,
121134,1010400,
1729989,1018869,
1585723,1009544,
1348529,1033794,
207090,1098974,
1252987,1098182,
1742779,1026882,
616601,1033300,
85533,1044366,
1679438,1006028,
1593868,1097205,
3950,1014188,
760293,1017358,
1115230,1097531,
1084443,1011454,
1541557,1098461,
1801465,1012499,
273393,1005474,
1028230,1046217,
613344,1020640,
909854,1044066,
128442,1037730,
555924,1097548,
814692,1029753,
620400,1028199,
1186849,1009419,
868172,1084751,
748898,1010553,
1185789,1004954,
1775669,1025437,
122480,1021869,
151896,1029630,
495179,1039507,
647642,1010299,
1088691,1020601,
231680,1013614,
1118433,1098224,
1630863,1013589,
132920,1003771,
1238882,1000012,
1553466,1023954,
523190,1016793,
1788212,1007986,
60779,1000199,
461572,1099032,
1585892,1042932,
1288519,1024533,
1759740,1023706,
1038666,1038931,
1308593,1017716,
1301043,1016574,
1538014,1000286,
544737,1031295,
1186020,1003125,
1604137,1003574,
806979,1015572,
778690,1003454,
1290435,1031671,
818102,1027969,
1038746,1028852,
553081,1005660,
1300278,1052944,
1356160,1021618,
25304,1086547,
667130,1045303,
1626936,1099513,
759221,1019875,
342659,1015572,
996343,1008915,
76147,1015221,
515277,1003349,
1437914,1025213,
666355,1026122,
1611817,1024496,
1895726,1009719,
261361,1000753,
1821760,1047426,
938847,1097990,
1136855,1029753,
1676764,1097512,
1671113,1098198,
1128546,1013384,
701672,1030379,
377109,1003956,
1619936,1017306,
139839,1034651,
1556392,1098223,
1335585,1049618,
516481,1087642,
76592,1012859,
713315,1004335,
747964,1044134,
494334,1006389,
1868897,1000559,
220870,1035926,
1179593,1007520,
1773163,1063484,
1153305,1009419,
320060,1004364,
945819,1035477,
372317,1098836,
1820306,1028199,
267537,1043663,
1679438,1029058,
162644,1001279,
1764293,1098384,
483713,1006959,
272523,1014987,
418361,1029955,
206390,1029042,
1255095,1003465,
602656,1006953,
503240,1098336,
1002894,1018599,
49069,1008404,
427785,1018076,
1703848,1013649,
1143678,1008451,
257339,1031519,
1595724,1012012,
1354747,1098648,
799304,1010212,
510586,1013691,
580212,1013092,
1429746,1023274,
932699,1020742,
1911520,1098111,
1520552,1021192,
1742779,1006831,
433380,1017855,
668108,1098481,
145209,1030937,
1578658,1030683,
1144797,1012779,
1224508,1057643,
322030,1012376,
750780,1002815,
86335,1050945,
1372572,1019260,
1767433,1016991,
595168,1098337,
1418331,1006316,
1805444,1026457,
1787275,1010279,
1290718,1070330,
1900303,1042679,
1519117,1054073,
921750,1022601,
834746,1013343,
1290851,1031507,
1478829,1004954,
1630863,1002289,
112933,1015787,
1822663,1092985,
1136855,1029711,
769309,1002625,
1638271,1032976,
779853,1021824,
547468,1023904,
1328094,1005252,
484692,1097206,
624369,1013581,
658326,1023456,
1203969,1097512,
1855309,1011454,
212567,1098306,
476604,1006561,
1582788,1002960,
453691,1006475,
1684065,1004262,
983589,1011810,
1880935,1006884,
1632710,1024604,
751919,1043119,
9877,1004159,
818102,1026007,
981915,1030683,
42488,1015161,
508663,1045306,
852665,1009167,
1217076,1001649,
1395156,1026899,
1324359,1056111,
153273,1098169,
153273,1021597,
1437064,1020011,
182207,1013293,
1290718,1036814,
694063,1025027,
297679,1006816,
1236627,1021645,
1430591,1047054,
9877,1018039,
1384001,1030562,
1290718,1029091,
1787770,1056930,
1938051,1010103,
1269459,1039346,
977346,1019456,
538500,1032111,
1902012,1048666,
935121,1000843,
828542,1028841,
1104670,1007023,
984216,1098169,
2663,1028096,
748898,1015047,
611323,1001886,
555924,1042908,
186519,1027971,
361277,1028678,
246554,1014601,
1838228,1017285,
1172464,1004671,
188450,1003860,
139839,1097471,
1126278,1015202,
542615,1019875,
743490,1002588,
1201481,1013596,
1240173,1014303,
1616865,1036563,
277868,1031519,
1570072,1007275,
613459,1020524,
528175,1019769,
76448,1098006,
1392147,1003688,
1881863,1009080,
1562641,1004524,
1315152,1029091,
686070,1008666,
1881018,1040393,
1900677,1033820,
605950,1054173,
971941,1037027,
1515961,1005580,
553160,1042433,
558817,1003242,
412048,1013915,
199637,1097201,
393948,1003004,
695966,1002790,
1661402,1004270,
1703848,1013012,
910532,1043019,
503328,1038101,
164297,1034807,
1822989,1024670,
687600,1003454,
85256,1024760,
638517,1043569,
999805,1027386,
1018788,1020250,
1461461,1001073,
1236069,1062098,
1781234,1001434,
1734364,1039124,
1610703,1010212,
1197340,1008762,
1114511,1025477,
334002,1003550,
1514043,1032473,
280172,1019067,
1531452,1019753,
1722332,1028603,
601046,1057493,
868547,1009321,
1464922,1016644,
1421389,1045053,
704236,1097567,
669100,1028140,
1039188,1097906,
856145,1041557,
782546,1009496,
1313789,1024810,
996343,1020940,
1806193,1000398,
689400,1003574,
1834963,1024639,
1105797,1019153,
120297,1051565,
1328186,1010106,
392149,1009400,
782546,1020650,
1226819,1008702,
1514043,1030774,
1616865,1001649,
1482217,1008667,
658326,1003291,
1798028,1006373,
645632,1008505,
1773163,1024272,
1538717,1018192,
1083221,1029091,
1899837,1028555,
1251595,1012285,
1019139,1010174,
1019771,1020680,
1184758,1030374,
834746,1098236,
393653,1029713,
206215,1007986,
1577137,1007059,
639037,1027590,
441836,1016883,
472125,1097904,
1456037,1006971,
1268466,1008666,
1100649,1013735,
728627,1027861,
418278,1009181,
530219,1018520,
143,1022971,
257339,1098588,
28388,1098263,
25559,1069317,
450979,1021647,
1370350,1007374,
1366488,1043477,
1689210,1099145,
313595,1066355,
1306984,1053935,
71447,1029834,
1630960,1022980,
1690524,1021992,
784430,1044486,
879609,1023814,
1274833,1040711,
1699569,1030656,
148310,1029013,
1610703,1024779,
1761184,1018130,
1050845,1016358,
1111925,1010722,
416513,1053533,
1801465,1009831,
1034825,1044605,
1034444,1025501,
1414884,1015485,
669100,1098314,
1391066,1063484,
1514485,1002432,
627745,1098435,
1847521,1013151,
1089844,1006571,
902227,1028152,
779661,1044604,
96372,1031018,
82605,1050945,
992500,1012174,
115599,1026648,
109442,1014343,
793400,1029219,
111360,1031494,
986283,1029013,
1417647,1003367,
357233,1000252,
1465635,1007098,
730090,1040247,
962491,1012884,
170649,1004954,
816193,1044934,
441836,1016600,
1761950,1040247,
377992,1098830,
637869,1026109,
1699938,1023867,
1504451,1014426,
645632,1032552,
1421389,1012623,
427633,1046764,
398359,1024741,
850069,1023236,
1402908,1098588,
635285,1098859,
1144952,1023904,
574390,1009073,
1482782,1013424,
302477,1062622,
713291,1028852,
1365590,1027432,
1596766,1098161,
702022,1000335,
413298,1008916,
614355,1098275,
91470,1024030,
1138448,1033857,
626984,1024619,
1624940,1040112,
1680443,1024639,
1225618,1019402,
1932206,1002876,
1484251,1018803,
302080,1027171,
1082719,1027263,
1757981,1024922,
453691,1000023,
1703091,1028152,
1734364,1026268,
544737,1002989,
1303614,1032135,
1766810,1013412,
1175826,1098049,
66588,1098764,
148947,1031983,
568126,1097970,
523353,1008877,
1348388,1053333,
1005939,1022316,
1638271,1013424,
1394598,1003125,
1292161,1032866,
145422,1030803,
774429,1016264,
786765,1006760,
1104083,1006055,
438306,1001183,
633189,1024703,
317740,1033340,
1419080,1015673,
730090,1034651,
649037,1023542,
285165,1033656,
769818,1003697,
197496,1017645,
1305548,1008780,
1938215,1004485,
932699,1099096,
1537457,1021274,
1638271,1098710,
689144,1022085,
985100,1007206,
1918842,1007420,
1735695,1028205,
1926818,1011139,
1814136,1097201,
1751359,1098139,
1227430,1012383,
1936831,1035430,
185078,1041052,
398831,1008099,
1231749,1000143,
1224508,1001137,
1842609,1009333,
1335585,1020560,
655743,1030710,
552189,1054304,
1206079,1021647,
371535,1000264,
934343,1007275,
1184758,1097507,
573170,1098030,
1771575,1098789,
1777996,1004095,
636985,1027563,
1627197,1043366,
1255598,1097531,
914291,1026566,
1932206,1097627,
265922,1017240,
897940,1040802,
1059452,1015493,
637241,1029931,
558948,1025027,
631318,1017219,
1429648,1045587,
654563,1000195,
346549,1012418,
940880,1006175,
1703848,1046764,
31961,1021276,
377109,1000252,
100574,1010086,
1337051,1098352,
1638271,1033337,
701958,1018349,
1226819,1025167,
1467427,1002183,
220332,1015735,
688929,1009181,
643947,1018262,
1652960,1016331,
92678,1034003,
1476911,1098049,
1616865,1005865,
943294,1025801,
1746751,1004158,
1042539,1025801,
1354124,1028174,
1049823,1098185,
67251,1013016,
1230208,1002732,
750780,1043818,
1201865,1023106,
1767797,1005542,
1897282,1011528,
1783262,1093914,
563116,1025396,
531160,1003229,
186636,1025450,
576916,1005073,
1514043,1004095,
1434046,1028521,
1942838,1099394,
152759,1013104,
1484251,1004380,
964842,1010191,
1184758,1005909,
1000379,1021618,
127640,1027731,
1505890,1002573,
1805444,1020313,
1518599,1003125,
415222,1016358,
1666347,1011918,
1010107,1098806,
1065747,1056784,
1505890,1024629,
1679010,1007607,
450979,1006005,
1551433,1006288,
272385,1030790,
687600,1016790,
1521351,1021206,
996343,1003068,
506862,1000286,
673389,1028639,
893632,1010787,
1465888,1025396,
351989,1041557,
1255095,1009352,
591899,1012998,
1723608,1039259,
1834963,1098149,
1442843,1023304,
1797485,1031856,
1101262,1008916,
1689742,1005442,
1937530,1009504,
1761463,1013772,
363467,1032224,
1663107,1012145,
354689,1006854,
162644,1027798,
1277498,1036157,
861934,1012884,
1786121,1022925,
66061,1030811,
897999,1007538,
1562641,1014692,
1396811,1009158,
1013329,1013649,
1225422,1024565,
1731569,1044934,
602838,1000853,
273393,1011790,
1504078,1019802,
752281,1010103,
624369,1042679,
1712519,1098336,
190818,1009719,
1427391,1018070,
643380,1016844,
762870,1013012,
1125163,1010787,
1678600,1013743,
1930149,1051105,
1828474,1052200,
500702,1097179,
111360,1007326,
1035684,1004671,
941662,1033237,
728627,1034882,
1163567,1023509,
1257110,1008997,
1080528,1026414,
749095,1000335,
220656,1098425,
433380,1026268,
1327120,1005938,
207090,1017717,
484692,1019753,
1500964,1001137,
162770,1004995,
427061,1002542,
1199811,1029669,
1013534,1029632,
281412,1028205,
499184,1097987,
641447,1097550,
206215,1030311,
620400,1023261,
1036450,1018269,
338407,1000746,
801811,1004976,
1391066,1003349,
818736,1008613,
1861700,1025892,
1360266,1044908,
1738959,1027800,
170649,1098182,
336692,1027766,
1384001,1017829,
426994,1003704,
590373,1013091,
1615080,1041884,
631318,1007023,
1226229,1089503,
86038,1000820,
362379,1009073,
647642,1028852,
1912183,1025213,
754684,1013350,
33616,1098150,
451086,1010646,
601807,1051689,
1597993,1031646,
1009575,1039507,
977693,1098182,
272523,1010279,
867702,1033340,
365194,1002156,
762617,1033290,
1787770,1002766,
1230139,1030562,
602007,1024544,
182917,1026122,
515066,1031983,
381830,1002963,
914007,1014072,
788764,1026620,
676393,1019875,
565859,1026882,
42488,1034800,
863315,1003216,
777724,1014009,
1871456,1015851,
1135727,1028096,
495071,1025443,
1786926,1026122,
1310099,1015350,
1521351,1012152,
897999,1007779,
1751894,1015689,
344072,1007095,
1332339,1022465,
1817748,1015911,
418193,1027812,
38522,1014547,
1531633,1019995,
1236069,1023631,
1424507,1097985,
592845,1097995,
880411,1025268,
1626756,1058781,
556448,1005209,
185026,1001606,
422706,1025396,
1015936,1032011,
154564,1047827,
694063,1004995,
266853,1031012,
985125,1053349,
1665033,1031519,
1365745,1004689,
329066,1098032,
1188263,1098194,
528175,1026015,
76945,1042433,
83970,1028635,
182917,1039877,
1153305,1052069,
743307,1014802,
624369,1017634,
552189,1045518,
1257110,1019802,
1325500,1051683,
